HEART RATE DATE/TIME,VALUE
2017-11-08 06:44:25,61
2017-11-08 06:44:40,60
2017-11-08 06:44:50,59
2017-11-08 06:45:05,59
2017-11-08 06:45:10,59
2017-11-08 06:45:15,60
2017-11-08 06:45:20,61
2017-11-08 06:45:30,59
2017-11-08 06:45:40,59
2017-11-08 06:45:45,60
2017-11-08 06:45:50,61
2017-11-08 06:45:55,62
2017-11-08 06:46:05,62
2017-11-08 06:46:10,65
2017-11-08 06:46:15,67
2017-11-08 06:46:22,68
2017-11-08 06:46:27,68
2017-11-08 06:46:37,69
2017-11-08 06:46:42,73
2017-11-08 06:46:47,74
2017-11-08 06:46:52,69
2017-11-08 06:46:57,67
2017-11-08 06:47:02,66
2017-11-08 06:47:07,67
2017-11-08 06:47:12,67
2017-11-08 06:47:17,68
2017-11-08 06:47:27,66
2017-11-08 06:47:32,65
2017-11-08 06:47:37,65
2017-11-08 06:47:42,66
2017-11-08 06:47:52,68
2017-11-08 06:47:57,68
2017-11-08 06:48:02,69
2017-11-08 06:48:07,68
2017-11-08 06:48:12,66
2017-11-08 06:48:17,64
2017-11-08 06:48:22,64
2017-11-08 06:48:27,63
2017-11-08 06:48:32,61
2017-11-08 06:48:37,61
2017-11-08 06:48:47,61
2017-11-08 06:49:02,62
2017-11-08 06:49:03,62
2017-11-08 06:49:13,61
2017-11-08 06:49:18,62
2017-11-08 06:49:23,61
2017-11-08 06:49:28,63
2017-11-08 06:49:33,62
2017-11-08 06:49:43,63
2017-11-08 06:49:48,62
2017-11-08 06:49:58,60
2017-11-08 06:50:03,59
2017-11-08 06:50:08,61
2017-11-08 06:50:13,62
2017-11-08 06:50:18,63
2017-11-08 06:50:23,62
2017-11-08 06:50:33,63
2017-11-08 06:50:38,62
2017-11-08 06:50:43,63
2017-11-08 06:50:58,62
2017-11-08 06:51:13,62
2017-11-08 06:51:18,61
2017-11-08 06:51:23,60
2017-11-08 06:51:28,60
2017-11-08 06:51:43,60
2017-11-08 06:51:53,62
2017-11-08 06:51:58,63
2017-11-08 06:52:08,63
2017-11-08 06:52:18,68
2017-11-08 06:52:25,66
2017-11-08 06:52:30,64
2017-11-08 06:52:35,64
2017-11-08 06:52:45,63
2017-11-08 06:52:50,62
2017-11-08 06:52:55,65
2017-11-08 06:53:00,70
2017-11-08 06:53:05,70
2017-11-08 06:53:15,67
2017-11-08 06:53:20,62
2017-11-08 06:53:25,60
2017-11-08 06:53:40,60
2017-11-08 06:53:45,61
2017-11-08 06:53:50,61
2017-11-08 06:53:55,61
2017-11-08 06:54:00,62
2017-11-08 06:54:05,64
2017-11-08 06:54:20,63
2017-11-08 06:54:30,68
2017-11-08 06:54:35,71
2017-11-08 06:54:40,68
2017-11-08 06:54:45,66
2017-11-08 06:54:50,64
2017-11-08 06:54:55,63
2017-11-08 06:55:05,62
2017-11-08 06:55:10,63
2017-11-08 06:55:15,64
2017-11-08 06:55:21,64
2017-11-08 06:55:26,63
2017-11-08 06:55:31,63
2017-11-08 06:55:41,62
2017-11-08 06:55:51,61
2017-11-08 06:55:56,60
2017-11-08 06:56:06,59
2017-11-08 06:56:11,60
2017-11-08 06:56:16,62
2017-11-08 06:56:21,63
2017-11-08 06:56:26,63
2017-11-08 06:56:31,64
2017-11-08 06:56:41,65
2017-11-08 06:56:46,66
2017-11-08 06:56:51,67
2017-11-08 06:56:56,66
2017-11-08 06:57:01,64
2017-11-08 06:57:06,65
2017-11-08 06:57:11,67
2017-11-08 06:57:16,68
2017-11-08 06:57:26,66
2017-11-08 06:57:36,67
2017-11-08 06:57:41,69
2017-11-08 06:57:46,71
2017-11-08 06:57:56,71
2017-11-08 06:58:01,70
2017-11-08 06:58:16,69
2017-11-08 06:58:18,69
2017-11-08 06:58:23,70
2017-11-08 06:58:28,70
2017-11-08 06:58:33,70
2017-11-08 06:58:43,71
2017-11-08 06:58:48,70
2017-11-08 06:58:53,69
2017-11-08 06:59:03,68
2017-11-08 06:59:08,67
2017-11-08 06:59:13,67
2017-11-08 06:59:18,68
2017-11-08 06:59:28,67
2017-11-08 06:59:33,69
2017-11-08 06:59:48,69
2017-11-08 06:59:53,68
2017-11-08 07:00:03,69
2017-11-08 07:00:13,69
2017-11-08 07:00:18,68
2017-11-08 07:00:23,69
2017-11-08 07:00:38,69
2017-11-08 07:00:43,66
2017-11-08 07:00:58,65
2017-11-08 07:01:08,66
2017-11-08 07:01:13,67
2017-11-08 07:01:23,66
2017-11-08 07:01:28,68
2017-11-08 07:01:33,69
2017-11-08 07:01:40,68
2017-11-08 07:01:45,69
2017-11-08 07:01:50,71
2017-11-08 07:01:55,70
2017-11-08 07:02:10,70
2017-11-08 07:02:15,67
2017-11-08 07:02:20,67
2017-11-08 07:02:35,67
2017-11-08 07:02:40,68
2017-11-08 07:02:45,67
2017-11-08 07:02:50,65
